Frequenz;Kanal B;Invertieren A
(ms);(V);(mV)

19,78367988;0,58851890;41,60894000
19,82463988;0,58851890;47,04123000
19,86559988;0,58851890;47,04123000
19,90655988;0,58851890;50,66072000
19,94751988;0,58851890;52,46742000
19,98847988;0,58851890;56,08692000
20,02943988;0,58851890;57,89972000
20,07039988;0,60695210;61,51921000
20,11135988;0,60695210;65,13871000
20,15231988;0,60695210;65,13871000
20,19327988;0,60695210;65,13871000
20,23423988;0,60695210;70,57100000
20,27519988;0,60695210;72,38380000
20,31615988;0,60695210;74,19049000
20,35711988;0,60695210;77,80999000
20,39807988;0,60695210;77,80999000
20,43903988;0,60695210;79,62280000
20,47999988;0,60695210;83,24229000
20,52095988;0,60695210;85,04898000
20,56191988;0,60695210;85,04898000
20,60287987;0,60695210;86,86178000
20,64383987;0,60695210;88,67458000
20,68479987;0,60695210;88,67458000
20,72575987;0,62532420;90,48128000
20,76671987;0,60695210;90,48128000
20,80767987;0,62532420;92,29408000
20,84863987;0,60695210;94,10077000
20,88959987;0,62532420;94,10077000
20,93055987;0,60695210;94,10077000
20,97151987;0,62532420;95,91357000
21,01247987;0,60695210;94,10077000
21,05343987;0,60695210;97,72027000
21,09439987;0,60695210;97,72027000
21,13535987;0,60695210;94,10077000
21,17631987;0,62532420;97,72027000
21,21727987;0,60695210;94,10077000
21,25823987;0,60695210;95,91357000
21,29919987;0,62532420;94,10077000
21,34015987;0,60695210;94,10077000
21,38111987;0,60695210;94,10077000
21,42207987;0,60695210;92,29408000
21,46303987;0,60695210;94,10077000
21,50399987;0,60695210;90,48128000
21,54495987;0,60695210;90,48128000
21,58591987;0,60695210;86,86178000
21,62687987;0,60695210;86,86178000
21,66783987;0,60695210;85,04898000
21,70879987;0,60695210;86,86178000
21,74975987;0,60695210;83,24229000
21,79071987;0,60695210;79,62280000
21,83167987;0,60695210;79,62280000
21,87263987;0,60695210;76,00330000
21,91359987;0,58851890;72,38380000
21,95455987;0,58851890;70,57100000
21,99551987;0,58851890;66,95150000
22,03647987;0,58851890;65,13871000
22,07743987;0,58851890;63,33201000
22,11839987;0,57014680;61,51921000
22,15935987;0,58851890;57,89972000
22,20031987;0,57014680;54,28022000
22,24127986;0,57014680;48,84793000
22,28223986;0,57014680;48,84793000
22,32319986;0,57014680;45,22843000
22,36415986;0,57014680;43,42173000
22,40511986;0,57014680;37,98944000
22,44607986;0,57014680;36,17664000
22,48703986;0,55177460;34,36994000
22,52799986;0,55177460;27,12485000
22,56895986;0,55177460;25,31816000
22,60991986;0,55177460;18,07916000
22,65087986;0,53334150;16,26637000
22,69183986;0,53334150;14,45967000
22,73279986;0,53334150;7,21457600
22,77375986;0,53334150;3,59508000
22,81471986;0,53334150;-1,83721400
22,85567986;0,51496930;-5,45670900
22,89663986;0,51496930;-9,07620400
22,93759986;0,51496930;-12,69570000
22,97855986;0,49659720;-16,30909000
23,01951986;0,47816400;-19,92859000
23,06047986;0,47816400;-25,36088000
23,10143986;0,45979190;-28,98038000
23,14239986;0,44135870;-32,59987000
23,18335986;0,40461440;-36,21937000
23,22431986;-0,07367168;-36,21937000
23,26527986;0,01831111;-38,03217000
23,30623986;0,07354961;-36,21937000
23,34719986;0,01831111;-32,59987000
23,38815986;-0,01843318;-36,21937000
23,42911986;-0,07367168;-36,21937000
23,47007986;-0,09204382;-38,03217000
23,51103986;-0,11041600;-38,03217000
23,55199986;-0,14722130;-38,03217000
23,59295986;-0,18402660;-38,03217000
23,63391986;-0,20239870;-36,21937000
23,67487986;-0,23920410;-36,21937000
23,71583986;-0,25757620;-36,21937000
23,75679986;-0,29438150;-36,21937000
23,79775986;-0,33118690;-36,21937000
23,83871986;-0,34955900;-36,21937000
23,87967985;-0,34955900;-36,21937000
23,92063985;-0,38636430;-34,41267000
23,96159985;-0,42316960;-36,21937000
24,00255985;-0,45997500;-38,03217000
24,04351985;-0,45997500;-38,03217000
24,08447985;-0,51515250;-32,59987000
24,12543985;-0,53352460;-38,03217000
24,16639985;-0,57032990;-38,03217000
24,20735985;-0,58876310;-36,21937000
24,24831985;-0,60713520;-36,21937000
24,28927985;-0,60713520;-36,21937000
24,33023985;-0,62550740;-38,03217000
24,37119985;-0,64394060;-36,21937000
24,41215985;-0,69911800;-36,21937000
24,45311985;-0,71749010;-36,21937000
24,49407985;-0,73592330;-36,21937000
24,53503985;-0,75429550;-36,21937000
24,57599985;-0,75429550;-36,21937000
24,61695985;-0,77266760;-39,83886000
24,65791985;-0,79110080;-38,03217000
24,69887985;-0,79110080;-36,21937000
24,73983985;-0,80947290;-38,03217000
24,78079985;-0,84627830;-38,03217000
24,82175985;-0,84627830;-39,83886000
24,86271985;-0,86465040;-38,03217000
24,90367985;-0,86465040;-38,03217000
24,94463985;-0,90145580;-38,03217000
24,98559985;-0,88308360;-38,03217000
25,02655985;-0,90145580;-36,21937000
25,06751985;-0,93826100;-34,41267000
25,10847985;-0,93826100;-36,21937000
25,14943985;-0,95663320;-36,21937000
25,19039985;-0,95663320;-39,83886000
25,23135985;-0,95663320;-36,21937000
25,27231985;-0,93826100;-36,21937000
25,31327985;-0,95663320;-38,03217000
25,35423985;-0,99343850;-34,41267000
25,39519985;-0,99343850;-38,03217000
25,43615985;-0,99343850;-36,21937000
25,47711985;-0,95663320;-36,21937000
25,51807984;-0,99343850;-36,21937000
25,55903984;-0,95663320;-38,03217000
25,59999984;-0,97506640;-36,21937000
25,64095984;-0,97506640;-34,41267000
25,68191984;-0,99343850;-38,03217000
25,72287984;-0,95663320;-36,21937000
25,76383984;-0,97506640;-36,21937000
25,80479984;-0,95663320;-38,03217000
25,84575984;-0,95663320;-36,21937000
25,88671984;-0,95663320;-36,21937000
25,92767984;-0,93826100;-38,03217000
25,96863984;-0,93826100;-38,03217000
26,00959984;-0,93826100;-36,21937000
26,05055984;-0,93826100;-36,21937000
26,09151984;-0,91988890;-36,21937000
26,13247984;-0,90145580;-36,21937000
26,17343984;-0,90145580;-36,21937000
26,21439984;-0,90145580;-36,21937000
26,25535984;-0,86465040;-36,21937000
26,29631984;-0,86465040;-36,21937000
26,33727984;-0,86465040;-36,21937000
26,37823984;-0,84627830;-34,41267000
26,41919984;-0,80947290;-36,21937000
26,46015984;-0,80947290;-38,03217000
26,50111984;-0,79110080;-36,21937000
26,54207984;-0,77266760;-38,03217000
26,58303984;-0,75429550;-36,21937000
26,62399984;-0,73592330;-34,41267000
26,66495984;-0,71749010;-30,79317000
26,70591984;-0,69911800;-38,03217000
26,74687984;-0,68068480;-36,21937000
26,78783984;-0,66231270;-36,21937000
26,82879984;-0,64394060;-36,21937000
26,86975984;-0,64394060;-36,21937000
26,91071984;-0,60713520;-32,59987000
26,95167984;-0,55195780;-36,21937000
26,99263984;-0,55195780;-36,21937000
27,03359984;-0,53352460;-32,59987000
27,07455984;-0,49678030;-34,41267000
27,11551984;-0,47834710;-36,21937000
27,15647983;-0,45997500;-36,21937000
27,19743983;-0,44154180;-36,21937000
27,23839983;-0,40479750;-36,21937000
27,27935983;-0,38636430;-36,21937000
27,32031983;-0,33118690;-38,03217000
27,36127983;-0,31281470;-36,21937000
27,40223983;-0,27600940;-34,41267000
27,44319983;-0,25757620;-38,03217000
27,48415983;-0,25757620;-36,21937000
27,52511983;-0,22083190;-36,21937000
27,56607983;-0,18402660;-36,21937000
27,60703983;-0,14722130;-34,41267000
27,64799983;-0,12884910;-36,21937000
27,68895983;-0,11041600;-36,21937000
27,72991983;-0,07367168;-36,21937000
27,77087983;-0,05523850;-34,41267000
27,81183983;-0,01843318;-34,41267000
27,85279983;0,01831111;-34,41267000
27,89375983;0,03674429;-32,59987000
27,93471983;0,07354961;-32,59987000
27,97567983;0,12872710;-36,21937000
28,01663983;0,14709920;-32,59987000
28,05759983;0,16547140;-36,21937000
28,09855983;0,22064880;-34,41267000
28,13951983;0,23902100;-32,59987000
28,18047983;0,23902100;-36,21937000
28,22143983;0,29419840;-34,41267000
28,26239983;0,33100380;-39,83886000
28,30335983;0,33100380;-34,41267000
28,34431983;0,36780910;-36,21937000
28,38527983;0,38618120;-34,41267000
28,42623983;0,40461440;-32,59987000
28,46719983;0,42298650;-34,41267000
28,50815983;0,44135870;-30,79317000
28,54911983;0,44135870;-32,59987000
28,59007983;0,45979190;-30,79317000
28,63103983;0,45979190;-28,98038000
28,67199983;0,45979190;-28,98038000
28,71295983;0,47816400;-28,98038000
28,75391983;0,47816400;-25,36088000
28,79487983;0,47816400;-23,54808000
28,83583982;0,51496930;-21,74138000
28,87679982;0,47816400;-18,12189000
28,91775982;0,51496930;-18,12189000
28,95871982;0,51496930;-14,50239000
28,99967982;0,53334150;-14,50239000
29,04063982;0,53334150;-10,88290000
29,08159982;0,53334150;-9,07620400
29,12255982;0,53334150;-7,26340500
29,16351982;0,53334150;-3,64391000
29,20447982;0,53334150;-0,02441481
29,24543982;0,55177460;5,40788000
29,28639982;0,55177460;7,21457600
29,32735982;0,55177460;10,83407000
29,36831982;0,55177460;10,83407000
29,40927982;0,55177460;14,45967000
29,45023982;0,55177460;16,26637000
29,49119982;0,57014680;19,88586000
29,53215982;0,57014680;21,69866000
29,57311982;0,57014680;27,12485000
29,61407982;0,57014680;30,75045000
